slope_deg,depth_to_slip_surface_m,cohesion_kpa,friction_angle_deg,unit_weight_kn_m3,porosity,rainfall_24h_mm,rainfall_72h_mm,rainfall_7d_mm,antecedent_precip_index,saturation_ratio,pore_pressure_kpa,factor_of_safety,cohesion_contribution,friction_contribution,pore_pressure_contribution,failure_probability_physics,landslide_occurred,risk_level
52.30992271758011,2.084421569555399,11.653099617884827,36.085463363094206,18.391982150632288,0.5229685517863858,54.22244548425268,114.49351427749328,180.85976022606567,138.63597693279337,0.12717882679666143,0.9720890423746569,1.1531775456690534,0.5448231291084523,0.4551768708915478,0.03206197960970574,0.3514412167674314,0,High
56.84374186131807,2.2181357351741617,8.458416421575354,27.07430560389715,15.995950749413915,0.34665670987416974,23.64323233660898,38.595156059500766,88.75761944215454,61.43359919239388,0.07989474777146033,0.5200315681274954,0.838222024892261,0.6211331481367237,0.3788668518632763,0.019146372333604195,0.6563593412299015,0,Critical
37.534946532300395,2.5855272777806584,6.124232726627526,25.432935581645584,18.684058159978434,0.44782439025087484,5.167241424445324,10.153564050274895,24.361494833658785,16.509581048092404,0.014258675485551077,0.2274174859215933,0.8767267167236947,0.29930344796601327,0.7006965520339866,0.005257523093876502,0.6208348242752683,0,Critical
44.12447175717362,1.988240039403426,1.06355289541672,27.53009034894581,21.895280364528254,0.3657391700773605,109.72958144731093,301.4945763453852,667.955899229781,455.960488552872,0.6270279776325732,6.3018308255342195,0.4353197079341284,0.1122959996834601,0.8877040003165398,0.25751078525525445,0.905400154969618,1,Critical
18.387819887659447,3.0412742469671397,6.257002414011986,25.7232165408369,19.66705925614932,0.5113978530388297,52.570872881485606,122.02622010748203,277.54789789969965,189.36875691969138,0.1217569731764071,3.271137291526689,1.7107196591150182,0.20427981792961,0.7957201820703901,0.04893341996903635,0.05505059908104987,0,Moderate
16.871804412158404,0.5171766255294308,10.467830445106689,35.6103899738469,19.246720133723745,0.4620336624453511,29.038725283382178,82.05761423930805,191.47346344262087,128.81270549757556,0.5390712790337878,2.5046007419306675,5.499017513733647,0.6885563614039392,0.31144363859606083,0.1055404128343673,1.5289950258360898e-08,0,Low
50.1041777074283,2.190569070796376,2.690069942617191,38.8302379135919,17.969514589963605,0.3712691089764983,13.23854037317283,30.677458223493204,46.04835812580537,35.747070497101234,0.04395362403487362,0.3885706706998415,0.7956233962695003,0.17455114515747502,0.825448854842525,0.019890254824457953,0.6937067649848946,0,Critical
38.26577236858795,3.7305566302713915,13.589835672266714,33.1367268529657,16.16646543586592,0.35194816060637885,69.54832660491495,178.38685762748972,297.3205050140547,221.52790166738598,0.16872370236344708,3.8064498633280124,1.2062888137496937,0.3841628239379212,0.6158371760620789,0.06563304845497218,0.3046704394482526,0,High
43.91416638887133,2.6556631885389925,8.71705420501524,29.865981250938162,22.0,0.33848669332102743,36.117538873040864,63.12080481578152,140.59943579912604,97.80963041604268,0.10880955232649932,1.4710650975182142,0.866104060408721,0.344783143905335,0.6552168560946651,0.032331436476948236,0.6307844906755428,0,Critical
55.89993144496154,2.2023990985572315,13.338837988495184,30.330097411544248,14.616518320599244,0.25,42.91730250375936,73.8900261036794,152.24365829540181,108.4209336595526,0.1969142350878436,1.3372428312198645,1.2363136330763933,0.7219442882282625,0.27805571177173755,0.04062407507280358,0.27984017451834836,1,High
48.08309920003545,3.2020869241501324,7.410854163397314,31.80187699677924,20.7815293712572,0.4628127929346764,75.72310207106456,143.54869359169209,244.76711452434608,183.98406532992496,0.12414857480361384,1.7404618296030925,0.7480947616441785,0.2994683511658513,0.7005316488341486,0.04178791186626785,0.7325543079666661,0,Critical
43.214764039479746,1.8755025988616216,0.5,38.84829858976425,19.06834685392913,0.4297221330516811,10.516149449286093,17.938452738355043,35.42774783382909,25.56975479273172,0.03172642733728148,0.31003825871068535,0.8712558292345277,0.03215639788581082,0.9678436021141892,0.015805575788533845,0.6259723985656563,1,Critical
43.55242964472481,2.1353596515320703,6.131432757491387,34.95800448204278,17.247720965200337,0.46166218393651876,60.08196767053526,120.94748925836782,290.24144928802207,196.46464103502007,0.19929163245737205,2.1927977203966917,0.9853941984706911,0.338324838239117,0.6616751617608829,0.07799269835829242,0.5146016484836017,0,Critical
28.23700588375673,1.1830590249261883,5.045273009351607,39.32773798961167,19.458551365620114,0.4842696410632642,64.71194461673083,119.38397053802359,244.15170645494223,173.567034608289,0.3029518340592469,2.7289709351150835,1.818409019477128,0.2891545495915983,0.7108454504084017,0.11358568531480577,0.036486784480954416,0,Low
11.849070074076364,0.9347145281778068,4.263222185580748,28.762343267869976,18.556500013801116,0.5391051069591857,3.1476335752341913,7.150172580956382,12.799664222845541,9.374537551042634,0.018603618000974754,0.16339448534180484,3.8135873727778753,0.32071678398171466,0.6792832160182853,0.006701827788624227,1.2950677664627068e-05,0,Low
36.20304335394174,0.5893295345997427,9.60182406421492,29.34081392522546,18.261733483623132,0.37968474375735556,40.13780016543018,116.12916564184184,228.81345282824978,161.07260441358406,0.7198472095427746,2.7098055154050944,2.342911112042484,0.7989752132354525,0.20102478676454755,0.11248977102734797,0.004624994160064079,0,Low
22.87508036917175,3.060281163494016,4.045476555726122,31.668643189335864,17.09063443158142,0.39861298178517446,11.716366595805535,24.913299019253955,52.344385815938985,36.649302554079206,0.030043667464301347,0.765661592051796,1.6528294292604104,0.1306636594425275,0.8693363405574724,0.015025581991140003,0.06841357368126866,0,Moderate
34.511718623478174,2.138665399626216,1.906186634298014,25.876451626174322,15.189824418573991,0.39288262357693066,8.136782328196242,21.207367161871666,35.35098997853256,26.318590845150798,0.03132253963528095,0.4462046843468617,0.8168795586021702,0.1538586438720788,0.8461413561279213,0.017169986289724985,0.6753496425174563,1,Critical
61.204184396089964,3.787736373589424,5.128701943885799,34.54944744359419,15.932490391055284,0.4810069625453181,40.011880836917,86.48061009712768,134.26891564516566,103.40445348211506,0.056755523788387656,0.489318417256725,0.5665710520452527,0.3553438267685616,0.6446561732314384,0.02281121091619772,0.8498870939192371,0,Critical
24.036369151920447,1.1188561739183833,10.978139797424213,27.08289405538362,19.15808105935185,0.3845143223034272,46.05585327066294,122.95543036004831,252.1319053592909,176.00873129626177,0.40911690746532786,3.7454615050774045,2.283134282847715,0.603020072056011,0.396979927943989,0.09518840832832774,0.005866944236079288,0,Low
13.498164501343961,1.3539420038940337,6.5782155717282595,23.657561147829487,17.172172285542075,0.5576792643065137,0.43212465311570014,1.0039788144500128,2.401248138729364,1.6168353523895413,0.0021413183436729748,0.02689180899787454,3.069366702221537,0.4061363592940896,0.5938636407059104,0.0007268211607009089,0.00025411568119252265,0,Low
26.883033521319792,2.735540812871189,4.007739749101411,41.272893738302756,18.717410482105997,0.43984180698097775,2.016448091045444,5.997256021425602,12.166350524300615,8.484682083306085,0.007051733134211211,0.1505466324415971,1.9189588533228759,0.10113723358516824,0.8988627664148318,0.003323340716074938,0.024702564718766556,0,Low
27.615625466001017,0.691091899707408,5.9918075677809775,36.68422574316886,15.717224406187334,0.5586828161581103,39.99893080480319,84.96515301732668,192.2094580934347,131.84237222350217,0.341471050989005,1.8176146848995207,2.4635507505865752,0.54516512448233,0.4548348755176699,0.10968386037286566,0.002859619461761054,0,Low
49.7149908836137,2.2619463890670115,11.975457552413992,32.803103871438914,15.972865264994617,0.4542935067075461,35.396844855121664,68.47593351656398,114.2780513113056,86.41512911471844,0.0840951492996946,0.780154312680013,1.1900920108986268,0.5646577101433164,0.4353422898566835,0.02316018205004464,0.31856636529715715,0,High
43.4219291404767,0.932535310940167,9.542587210588145,34.48945454099601,16.85043127124643,0.45372828387888486,115.00753736322568,194.8809015339103,393.3202707581346,282.1195815204198,0.6667639209278725,3.217750742177833,1.6605515629727872,0.7325321644039661,0.267467835596034,0.14507827213524685,0.0664710008791575,0,Moderate
57.03389254638481,1.0648910898977073,9.73007359439939,33.998804411868846,21.764539758451082,0.3625543359600304,147.38295333641634,247.27487252731828,478.164165183264,347.7357309766559,0.9006810394334475,2.785935463254176,1.179438248862046,0.7796778441342307,0.2203221558657693,0.13086545541101888,0.32788798042975087,0,High
49.85881241964325,2.292349556699947,9.482672069708736,29.41221457022948,16.979515311640355,0.3550376403848652,15.205460694976319,32.553922163514216,75.37889674134779,51.36414023215032,0.0631109591723744,0.5898397601508998,0.9524274784035361,0.5190381145598482,0.4809618854401517,0.0178754580960566,0.5474294881622129,1,Critical
34.38321168640423,2.491747832593459,0.9829658180031497,38.64099360079102,15.978398756716533,0.4542973547684445,23.547414026396858,59.107198234880634,129.08304808744649,88.761155529891,0.07841129920934538,1.3054292505474392,1.165048548588319,0.045469384441034315,0.9545306155589656,0.046052790438457114,0.3406959898301314,1,High
58.84122307996208,1.2421216072130805,7.095794917539476,36.98707296253798,20.758587373990164,0.3942118807527508,27.938577517168174,58.585332874214586,88.68567168182726,69.03848897446396,0.14099296745858153,0.4599415673613684,1.0466010306118916,0.593856834274983,0.4061431657250171,0.02817613702661852,0.4535334373918942,0,High
20.018375194462234,1.449335155538389,11.608331535952875,34.14510769974099,21.722698635368626,0.5254232954064071,24.179349114090684,70.08758161068049,99.33927850622409,77.82719518396381,0.10220054881003317,1.2828068066312255,2.921917824084919,0.3923285724204547,0.6076714275795453,0.02856362548201088,0.0004582344360080351,0,Low
11.362724388031628,1.494376556718291,0.5,22.91944633331898,14.914654653160191,0.5460165128373553,18.141199705523146,38.39821924604531,53.62075039876619,42.970931891327425,0.05266340661891515,0.7420688762957222,2.147260470035375,0.05408783446187437,0.9459121655381256,0.03282690960205723,0.010060351456167583,0,Low
15.402871646538506,0.9963343979909989,0.5,23.164714318787894,16.285616715735216,0.3342069681971951,4.147833783614959,9.25247932396099,21.675403997958963,14.698244829908072,0.044141272704628524,0.401002440328034,1.6321195181462103,0.07373256958044652,0.9262674304195535,0.024677338404759247,0.07388571943833584,0,Moderate
53.34156103578702,3.880022982611467,3.255721841316068,32.70939507678916,22.0,0.47190884661988886,54.628059788131246,97.02266149936797,171.47599385692448,127.89013742146071,0.06984649811388986,0.9476757033432778,0.542719061359754,0.14673098779981011,0.8532690122001899,0.026697229592040933,0.8616573079706374,0,Critical
37.712633815083244,2.9226997580058667,4.573619622081251,36.61422576322133,17.712221947892704,0.45446907981083556,0.9048095629704674,1.823752286282856,3.6686761288430243,2.6083727990660814,0.0019637270282844904,0.03523584240745254,1.1424859359261053,0.15980384558332816,0.8401961544166718,0.0009139727728946193,0.36124980579910365,1,High
19.67630674201611,0.8879464099951454,7.718957677650192,24.58723221415777,19.171386936107858,0.4642226520935969,18.018887989020175,38.88291792556889,90.58710884844481,61.605408896524544,0.14945338618753382,1.1542596634441922,2.6119417141484944,0.5475618161859113,0.4524381838140887,0.036112561415417285,0.0015815503814967746,0,Low
40.062686506201814,1.7500606367263634,2.3715867842610807,35.626052212151905,17.65116596666924,0.3569704935716418,39.84764731631875,75.77855404920525,160.42615200749174,112.71271701841552,0.1804211729495405,1.814342387731595,0.9225468090118287,0.1689414271284494,0.8310585728715506,0.08476856287660516,0.5768395582789956,1,Critical
19.138726162790107,1.1041097846000234,9.567463630848835,27.270472315158074,18.96757226383719,0.482564613748812,19.939984328841543,53.46984221193657,121.9067505353969,82.65881769120247,0.15513916782287812,1.49973962395441,2.8411703832720283,0.5191407817708028,0.4808592182291972,0.040260080593609214,0.0006328263135038689,0,Low
